Year Month Day Hour Minute Second V1 V2 I1 I2 P1 P2 SU_MS SU_Stability MS MS_RPM Gen_RPM SU_P_1_target SU_Gen_Start_Counter Relais_state wind_v1 wind_v1_mean wind_v1_cut_out wind_status Battery_full MS_DCDC_PWM Dumpload Short_Break MPPT_MODE MPPT_delta_wind_v1 MPPT_delta_wind_v1_Reason MPPT_DCDC_PWM MPPT_omega_stern MPPT_omega_opt MPPT_kopt*10^6 MPPT_P_2_opt MPPT_delta_P_2 MPPT_delta_Omega Codepoint
2019 04 16 20 54 24 39.663 11.167 Nan -5.009 Nan -55.94 255 6 0 240 0 -58.38 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 25 39.552 11.136 Nan -5.254 Nan -58.51 255 6 0 237 0 -58.38 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 27 39.588 11.140 Nan -5.194 Nan -57.86 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 27 39.570 11.147 Nan -5.145 Nan -57.35 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 29 39.640 11.153 Nan -5.159 Nan -57.54 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 30 39.635 11.149 Nan -5.213 Nan -58.11 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 32 39.617 11.142 Nan -5.138 Nan -57.25 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 33 39.588 11.148 Nan -5.126 Nan -57.15 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 35 39.687 11.177 Nan -4.992 Nan -55.79 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 36 39.808 11.178 Nan -4.973 Nan -55.58 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 38 39.707 11.165 Nan -5.016 Nan -56.00 255 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 39 39.562 11.136 Nan -5.235 Nan -58.30 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 41 39.578 11.143 Nan -5.171 Nan -57.62 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 42 39.601 11.151 Nan -5.092 Nan -56.78 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 44 39.715 11.164 Nan -4.954 Nan -55.30 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 45 39.689 11.148 Nan -4.995 Nan -55.68 254 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 46 39.614 11.149 Nan -5.154 Nan -57.46 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 47 39.611 11.147 Nan -5.109 Nan -56.95 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 49 39.676 11.168 Nan -4.964 Nan -55.44 254 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 50 39.689 11.165 Nan -4.919 Nan -54.92 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 52 39.606 11.156 Nan -5.092 Nan -56.81 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 53 39.591 11.145 Nan -5.119 Nan -57.06 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 55 39.601 11.142 Nan -5.185 Nan -57.77 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 56 39.676 11.159 Nan -5.049 Nan -56.34 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 54 58 39.694 11.178 Nan -4.926 Nan -55.07 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 54 59 39.697 11.171 Nan -5.037 Nan -56.26 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 01 39.586 11.147 Nan -5.112 Nan -56.99 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 01 39.622 11.145 Nan -5.138 Nan -57.27 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 03 39.614 11.150 Nan -5.043 Nan -56.23 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 04 39.611 11.147 Nan -5.157 Nan -57.49 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 06 39.632 11.147 Nan -5.097 Nan -56.82 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 07 39.588 11.151 Nan -5.097 Nan -56.83 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 09 39.697 11.161 Nan -4.893 Nan -54.62 254 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 10 39.692 11.173 Nan -4.902 Nan -54.77 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 12 39.705 11.169 Nan -4.952 Nan -55.31 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 13 39.562 11.140 Nan -5.147 Nan -57.34 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 15 39.611 11.147 Nan -5.106 Nan -56.91 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 16 39.676 11.154 Nan -5.107 Nan -56.97 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 18 39.731 11.172 Nan -4.873 Nan -54.43 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 19 39.671 11.167 Nan -4.931 Nan -55.07 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 20 39.604 11.145 Nan -5.149 Nan -57.38 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 21 39.666 11.158 Nan -5.035 Nan -56.18 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 23 39.627 11.148 Nan -5.121 Nan -57.09 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 24 39.684 11.162 Nan -5.002 Nan -55.83 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 26 39.658 11.161 Nan -5.040 Nan -56.25 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 27 39.637 11.149 Nan -5.080 Nan -56.64 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 29 39.731 11.184 Nan -4.860 Nan -54.36 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 30 39.715 11.177 Nan -4.831 Nan -54.00 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 32 39.702 11.176 Nan -4.935 Nan -55.15 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 33 39.604 11.143 Nan -5.142 Nan -57.30 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 35 39.601 11.144 Nan -5.121 Nan -57.07 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 36 39.692 11.170 Nan -4.931 Nan -55.08 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 38 39.787 11.188 Nan -4.911 Nan -54.94 252 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 38 39.733 11.192 Nan -4.748 Nan -53.14 252 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 40 39.648 11.159 Nan -5.007 Nan -55.88 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 41 39.648 11.154 Nan -5.038 Nan -56.20 255 6 0 243 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 43 39.746 11.190 Nan -4.769 Nan -53.36 252 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 44 39.769 11.183 Nan -4.788 Nan -53.54 252 6 0 234 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 46 39.723 11.179 Nan -4.995 Nan -55.84 255 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 47 39.627 11.148 Nan -5.083 Nan -56.67 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 49 39.598 11.147 Nan -5.119 Nan -57.06 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 50 39.731 11.169 Nan -4.969 Nan -55.50 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 52 39.751 11.177 Nan -4.911 Nan -54.88 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 53 39.756 11.181 Nan -4.921 Nan -55.02 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 54 39.630 11.153 Nan -5.047 Nan -56.29 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 55 39.668 11.159 Nan -4.980 Nan -55.57 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 55 57 39.622 11.160 Nan -5.000 Nan -55.80 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 55 58 39.668 11.159 Nan -5.024 Nan -56.07 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 00 39.684 11.161 Nan -5.009 Nan -55.91 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 01 39.619 11.155 Nan -5.031 Nan -56.13 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 03 39.754 11.182 Nan -4.909 Nan -54.89 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 04 39.746 11.172 Nan -4.862 Nan -54.32 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 06 39.679 11.174 Nan -4.983 Nan -55.68 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 07 39.583 11.140 Nan -5.119 Nan -57.03 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 09 39.624 11.141 Nan -5.095 Nan -56.77 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 10 39.705 11.164 Nan -5.045 Nan -56.32 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 12 39.746 11.172 Nan -4.867 Nan -54.38 253 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 12 39.762 11.184 Nan -4.916 Nan -54.98 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 14 39.648 11.152 Nan -5.019 Nan -55.97 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 15 39.645 11.161 Nan -4.990 Nan -55.69 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 17 39.635 11.148 Nan -5.111 Nan -56.98 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 18 39.650 11.166 Nan -4.907 Nan -54.79 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 20 39.705 11.167 Nan -4.955 Nan -55.34 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 21 39.593 11.143 Nan -5.128 Nan -57.14 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 23 39.606 11.146 Nan -5.094 Nan -56.77 255 6 0 238 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 24 39.694 11.161 Nan -4.924 Nan -54.96 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 26 39.756 11.171 Nan -4.893 Nan -54.66 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 27 39.663 11.173 Nan -4.911 Nan -54.87 254 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 29 39.619 11.147 Nan -5.112 Nan -56.99 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 29 39.661 11.159 Nan -4.971 Nan -55.47 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 31 39.712 11.165 Nan -4.892 Nan -54.62 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 32 39.746 11.176 Nan -4.986 Nan -55.73 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 34 39.650 11.161 Nan -4.993 Nan -55.73 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 35 39.642 11.153 Nan -5.045 Nan -56.27 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 37 39.614 11.148 Nan -5.083 Nan -56.67 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 38 39.689 11.173 Nan -4.924 Nan -55.02 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 40 39.756 11.178 Nan -4.866 Nan -54.39 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 41 39.718 11.174 Nan -4.886 Nan -54.60 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 43 39.593 11.142 Nan -5.121 Nan -57.06 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 44 39.674 11.163 Nan -4.971 Nan -55.49 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 46 39.710 11.178 Nan -4.881 Nan -54.56 254 6 0 239 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 46 39.731 11.161 Nan -4.864 Nan -54.29 254 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 48 39.611 11.151 Nan -5.056 Nan -56.37 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 49 39.648 11.152 Nan -5.062 Nan -56.45 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 51 39.676 11.180 Nan -4.826 Nan -53.95 253 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 52 39.736 11.175 Nan -4.798 Nan -53.62 253 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 54 39.681 11.165 Nan -4.973 Nan -55.52 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 55 39.578 11.140 Nan -5.142 Nan -57.28 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 56 57 39.588 11.145 Nan -5.085 Nan -56.67 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 56 58 39.671 11.166 Nan -4.881 Nan -54.50 255 6 0 242 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 00 39.746 11.189 Nan -4.816 Nan -53.88 253 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 01 39.731 11.162 Nan -4.907 Nan -54.77 253 6 0 235 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 03 39.598 11.136 Nan -5.163 Nan -57.49 255 6 0 236 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 03 39.619 11.155 Nan -5.011 Nan -55.89 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 05 39.725 11.172 Nan -4.968 Nan -55.50 254 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 06 39.705 11.160 Nan -4.878 Nan -54.43 254 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 08 39.640 11.151 Nan -5.019 Nan -55.97 255 6 0 237 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 09 39.611 11.149 Nan -5.031 Nan -56.10 255 6 0 240 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 11 39.578 11.150 Nan -5.130 Nan -57.20 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
2019 04 16 20 57 12 39.668 11.165 Nan -4.938 Nan -55.14 255 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 5 
2019 04 16 20 57 14 39.759 11.173 Nan -4.930 Nan -55.08 254 6 0 241 0 -58.51 0 1 2.00 2.00 8.00 2 0 67 0 0 0 0 0 240 0.00 0.00 0.00 0.00 0.00 0.00 6 
